consecutive,period,fold,cor,mae,rmse,no_perfect,no_data,no_data_full
5,12,3.4,0.909041211290054,2.28333333333333,5.03487835006964,29,60,127
1,13,3.4,0.879605128951813,2.96969696969697,5.1345531805247,21,66,127
2,13,3.4,0.878768043532627,2.44615384615385,4.85639942597552,27,65,127
3,13,3.4,0.884997621895368,2.34375,4.76641899123441,26,64,127
4,13,3.4,0.904637466442786,2.06666666666667,4.65116472868177,27,60,127
5,13,3.4,0.92707138434835,2.27272727272727,4.94147567212284,24,55,127
1,14,3.4,0.907822223365334,2.68852459016393,4.54124991821328,18,61,127
2,14,3.4,0.912898998814646,1.9016393442623,4.12509314350876,29,61,127
3,14,3.4,0.914224301529176,1.94915254237288,4.16807885673151,27,59,127
4,14,3.4,0.919934268061356,1.84210526315789,4.10177539652146,27,57,127
5,14,3.4,0.949000781075974,1.90196078431373,4.30002279975716,24,51,127
1,15,3.4,0.890818061438959,2.30508474576271,3.33954224002053,18,59,127
2,15,3.4,0.896976424194595,1.77586206896552,2.90955619319843,25,58,127
3,15,3.4,0.914939289875522,1.6,2.46429041972071,23,55,127
4,15,3.4,0.929413261548707,1.47169811320755,2.24868934572673,23,53,127
5,15,3.4,0.943764545207022,1.4468085106383,2.18310729163926,20,47,127
1,1,3.5,0.578132685119459,5.41732283464567,9.0327488164513,33,127,127
2,1,3.5,0.630863781763267,3.82539682539683,7.97018252763445,53,126,127
3,1,3.5,0.83400940616668,2.71774193548387,5.316589981582,54,124,127
4,1,3.5,0.787585249605741,3.90434782608696,7.59576541066883,46,115,127
5,1,3.5,0.737551946914719,5.13636363636364,10.3445198491322,41,110,127
1,2,3.5,0.757723282052782,3.584,6.55926825187078,49,125,127
2,2,3.5,0.761155344328776,3.48,6.48259207416293,51,125,127
3,2,3.5,0.845618933396097,3.07317073170732,5.4964881618922,49,123,127
4,2,3.5,0.827667783291003,3.68067226890756,6.98618083712951,44,119,127
5,2,3.5,0.847687825692436,4.39252336448598,8.20303112429596,37,107,127
1,3,3.5,0.817660010270672,3.48305084745763,6.61854098315956,46,118,127
2,3,3.5,0.815436407517063,3.43220338983051,6.60572427674203,48,118,127
3,3,3.5,0.822527126516104,3.41880341880342,6.52411699497354,47,117,127
4,3,3.5,0.803851718486482,3.76785714285714,6.91401268646301,40,112,127
5,3,3.5,0.821035093204057,3.95918367346939,7.2759037589982,33,98,127
1,4,3.5,0.815283804087049,3.16964285714286,6.62718966509507,47,112,127
2,4,3.5,0.815827127153661,3.15178571428571,6.65944549386165,50,112,127
3,4,3.5,0.811160893011934,3.22321428571429,6.71153058974947,50,112,127
4,4,3.5,0.798556024170737,3.52777777777778,6.96618818133546,44,108,127
5,4,3.5,0.827917108391064,3.41666666666667,6.53037773282169,37,96,127
1,5,3.5,0.844592160156023,2.99074074074074,6.27384340823957,48,108,127
2,5,3.5,0.847011313172408,2.97222222222222,6.28563912893981,51,108,127
3,5,3.5,0.842323615829454,3.09259259259259,6.39154534145318,49,108,127
4,5,3.5,0.813024772067539,3.40776699029126,6.58550924673521,42,103,127
5,5,3.5,0.816803606530369,3.64893617021277,6.78625017880727,37,94,127
1,6,3.5,0.852189105169123,2.45360824742268,5.12523572502899,39,97,127
2,6,3.5,0.861545366667888,2.19587628865979,5.08383328058093,50,97,127
3,6,3.5,0.853255602390424,2.39175257731959,5.25827771576231,47,97,127
4,6,3.5,0.801284594119369,2.97826086956522,6.04512020235078,39,92,127
5,6,3.5,0.797165025952807,3.11764705882353,6.1366785421278,35,85,127
1,7,3.5,0.889365406250057,2.32608695652174,4.0993106525472,32,92,127
2,7,3.5,0.895888316145235,2.01086956521739,3.96588714786052,41,92,127
3,7,3.5,0.890823384452183,2.03296703296703,4.06945199755932,42,91,127
4,7,3.5,0.848488385010739,2.44047619047619,4.71951369569043,35,84,127
5,7,3.5,0.827778010502015,2.7875,5.16357434341755,31,80,127
1,8,3.5,0.760396491607543,3.09090909090909,7.57087721589657,29,88,127
2,8,3.5,0.765159038300726,2.83908045977012,7.5559217851291,36,87,127
3,8,3.5,0.766719460910363,2.74712643678161,7.55896362171976,39,87,127
4,8,3.5,0.728854479600511,3.05063291139241,8.03552240076304,33,79,127
5,8,3.5,0.713539436065384,3.45333333333333,8.4561614617193,29,75,127
1,9,3.5,0.889250151412528,2.93827160493827,5.28449864470849,24,81,127
2,9,3.5,0.889686781844508,2.5875,5.20936656418033,33,80,127
3,9,3.5,0.891913448365969,2.58227848101266,5.25549742313294,33,79,127
4,9,3.5,0.892845306652598,2.51351351351351,5.30680338453971,32,74,127
5,9,3.5,0.869429571903644,2.85294117647059,5.78791845139511,28,68,127
1,10,3.5,0.895029799731659,2.72727272727273,4.99350227145888,22,77,127
2,10,3.5,0.894107588458906,2.38666666666667,5.02128801537348,32,75,127
3,10,3.5,0.893165481108563,2.43243243243243,5.09106265124668,31,74,127
4,10,3.5,0.89230920207603,2.33823529411765,5.1263448737581,29,68,127
5,10,3.5,0.902024635369249,2.49206349206349,5.3437398472938,26,63,127
1,11,3.5,0.881569791516595,2.87323943661972,5.12381899824345,21,71,127
2,11,3.5,0.892687553360612,2.2463768115942,4.85290888413137,30,69,127
3,11,3.5,0.886719401180159,2.40579710144928,5.0130265092665,30,69,127
4,11,3.5,0.895125329541462,2.27272727272727,4.98482545817653,30,66,127
5,11,3.5,0.908349197253049,2.35,5.18812747209113,28,60,127
1,12,3.5,0.881004734032021,2.73529411764706,4.98822142062444,23,68,127
2,12,3.5,0.895418801196789,2.18461538461538,4.69369462478858,29,65,127
3,12,3.5,0.892277201156928,2.21538461538462,4.74584838812587,29,65,127
4,12,3.5,0.889942289460624,2.33333333333333,4.96175852083187,29,63,127
5,12,3.5,0.911096899646154,2.37931034482759,5.12936105451607,27,58,127
1,13,3.5,0.904594334535244,2.66666666666667,4.6690470119715,20,60,127
2,13,3.5,0.916971247453805,2.06779661016949,4.34916707396809,27,59,127
3,13,3.5,0.914200672332567,2.05084745762712,4.31983992170457,26,59,127
4,13,3.5,0.932075214954819,1.81818181818182,4.19956707725495,26,55,127
5,13,3.5,0.946440360749434,2.07843137254902,4.51576758289719,23,51,127
1,14,3.5,0.890881934366803,2.42857142857143,3.3166247903554,17,56,127
2,14,3.5,0.904532814116241,1.76363636363636,2.77979724571285,24,55,127
3,14,3.5,0.906242633869394,1.67307692307692,2.57577471542357,22,52,127
4,14,3.5,0.92163403403384,1.55102040816327,2.38190457150472,22,49,127
5,14,3.5,0.9440031948894,1.54545454545455,2.44019373299446,20,44,127
1,15,3.5,0.874202673727911,2.46296296296296,3.35272139324769,16,54,127
2,15,3.5,0.893492903876453,1.82692307692308,2.82502552745444,23,52,127
3,15,3.5,0.890428255792447,1.84313725490196,2.80056016805602,21,51,127
4,15,3.5,0.919950575328138,1.45652173913043,2.25060378372213,21,46,127
5,15,3.5,0.933769853485483,1.51219512195122,2.28462517606761,18,41,127
1,1,3.6,0.601308647095458,5.38582677165354,9.01966355850713,31,127,127
2,1,3.6,0.655879144229473,4.04761904761905,8.23368998649152,49,126,127
3,1,3.6,0.845244165044268,2.99193548387097,5.76907774817745,50,124,127
4,1,3.6,0.78188417885451,4.31304347826087,8.18482158313949,43,115,127
5,1,3.6,0.76078290531522,5.05504587155963,10.1543139474373,40,109,127
1,2,3.6,0.75551650352686,3.70161290322581,7.25958765380141,49,124,127
2,2,3.6,0.758681421589348,3.60483870967742,7.19038336274401,50,124,127
3,2,3.6,0.828922851286808,3.22131147540984,6.36524889086224,48,122,127
4,2,3.6,0.810612378036203,3.99152542372881,7.83246178587031,42,118,127
5,2,3.6,0.836212545385674,4.68867924528302,9.00471574567334,36,106,127
1,3,3.6,0.829774371087372,3,5.83538551750705,46,116,127
2,3,3.6,0.828204253132433,2.93103448275862,5.81763075368375,49,116,127
3,3,3.6,0.837493747980284,2.91304347826087,5.71572963123618,48,115,127
4,3,3.6,0.821953159060002,3.26605504587156,6.10909984510248,40,109,127
5,3,3.6,0.802882651839769,3.69791666666667,6.78156201279125,33,96,127
1,4,3.6,0.814756365619476,3.5045045045045,6.93924730451028,45,111,127
2,4,3.6,0.815785464647731,3.48648648648649,6.97033611711699,48,111,127
3,4,3.6,0.811466671282454,3.55855855855856,7.02056182141346,48,111,127
4,4,3.6,0.78528839938063,3.87735849056604,7.30146017962962,42,106,127
5,4,3.6,0.806761937066687,3.67021276595745,6.85643043411602,37,94,127
1,5,3.6,0.842777809023558,2.60194174757282,5.76228110171186,48,103,127
2,5,3.6,0.84675392830834,2.59223300970874,5.78330372207336,51,103,127
3,5,3.6,0.839792527798915,2.75728155339806,5.93001252474979,49,103,127
4,5,3.6,0.795168734362895,3.07216494845361,6.14934411052843,42,97,127
5,5,3.6,0.804258305349747,3.3,6.28843736109731,37,90,127
1,6,3.6,0.842078179777579,2.57446808510638,5.29552199424092,38,94,127
2,6,3.6,0.847965938300723,2.30851063829787,5.2460724924218,49,94,127
3,6,3.6,0.84138444712278,2.47872340425532,5.39996059875302,46,94,127
4,6,3.6,0.785309760184256,3.08988764044944,6.19985501823962,38,89,127
5,6,3.6,0.791473444845524,3.2289156626506,6.27098885382674,34,83,127
1,7,3.6,0.881584847855119,2.53409090909091,4.41459356720824,31,88,127
2,7,3.6,0.888702877445699,2.23863636363636,4.29719781845205,39,88,127
3,7,3.6,0.877229999712337,2.35632183908046,4.52959616073115,39,87,127
4,7,3.6,0.842579769233752,2.74390243902439,5.01339668702402,33,82,127
5,7,3.6,0.824450759708901,3.03896103896104,5.43198798843421,29,77,127
1,8,3.6,0.876386506639327,2.57142857142857,4.3915503282684,28,84,127
2,8,3.6,0.884398592116203,2.28915662650602,4.30466264438082,35,83,127
3,8,3.6,0.886893392077177,2.24096385542169,4.33256094444722,37,83,127
4,8,3.6,0.848374086638575,2.50666666666667,4.74411916657525,31,75,127
5,8,3.6,0.826393263897159,2.90140845070423,5.24068590285607,27,71,127
1,9,3.6,0.892833012714079,2.98648648648649,5.33093977821162,21,74,127
2,9,3.6,0.894932420550895,2.56164383561644,5.23816343429485,31,73,127
3,9,3.6,0.894869633038992,2.55555555555556,5.28887721754081,31,72,127
4,9,3.6,0.896498365355564,2.55223880597015,5.38239252133578,29,67,127
5,9,3.6,0.897637305501176,2.75409836065574,5.64234575099493,25,61,127
1,10,3.6,0.890222740364684,2.86111111111111,5.16128752240067,19,72,127
2,10,3.6,0.887711229472099,2.57142857142857,5.2235729425092,28,70,127
3,10,3.6,0.887212554508464,2.6231884057971,5.29834538022163,27,69,127
4,10,3.6,0.893737213992226,2.46153846153846,5.27111139937446,27,65,127
5,10,3.6,0.903705112195986,2.63333333333333,5.50454357780916,24,60,127
1,11,3.6,0.878773902323038,3.14925373134328,5.39070510161123,17,67,127
2,11,3.6,0.891213645046687,2.578125,5.23659001641335,26,64,127
3,11,3.6,0.880702658189658,2.73015873015873,5.36892883407825,25,63,127
4,11,3.6,0.890634868262731,2.6,5.35723809439155,25,60,127
5,11,3.6,0.907196614776059,2.72222222222222,5.60588315307463,23,54,127
1,12,3.6,0.906304809557742,2.703125,4.64858849544676,19,64,127
2,12,3.6,0.92290595304304,2.04918032786885,4.27535829195521,27,61,127
3,12,3.6,0.913916989387343,2.1,4.29728596519555,25,60,127
4,12,3.6,0.929107626346926,2.03571428571429,4.34659143960611,25,56,127
5,12,3.6,0.943223420357212,2.11764705882353,4.54606056566195,23,51,127
1,13,3.6,0.890782041475731,2.25423728813559,3.13806590547723,20,59,127
2,13,3.6,0.915012050991192,1.63793103448276,2.58976766365714,27,58,127
3,13,3.6,0.903760785933498,1.63157894736842,2.55809688032389,26,57,127
4,13,3.6,0.93403556196054,1.35849056603774,2.13682889718598,26,53,127
5,13,3.6,0.941688761795007,1.52083333333333,2.4452334585202,23,48,127
1,14,3.6,0.893437775509494,2.39622641509434,3.20082536525627,15,53,127
2,14,3.6,0.913626962305813,1.65384615384615,2.58694949550773,23,52,127
3,14,3.6,0.899448130009598,1.68,2.57681974534503,21,50,127
4,14,3.6,0.918802153950726,1.48936170212766,2.30632802007221,21,47,127
5,14,3.6,0.949639857890021,1.34146341463415,2.08946252862706,19,41,127
1,15,3.6,0.833829506482966,2.4468085106383,3.31020343914247,13,47,127
2,15,3.6,0.858072834499943,1.8,2.77688874662114,20,45,127
3,15,3.6,0.856919925406215,1.81818181818182,2.74689907813421,18,44,127
4,15,3.6,0.895603746935279,1.5609756097561,2.36849236806053,18,41,127
5,15,3.6,0.918908822126024,1.59459459459459,2.38803322897792,16,37,127
1,1,3.7,0.596934126310235,5.28346456692913,8.97897807348334,33,127,127
2,1,3.7,0.65449789634506,3.99206349206349,8.20713974884934,50,126,127
3,1,3.7,0.845953913976863,3,5.77536481182595,50,124,127
4,1,3.7,0.782004044392742,4.39130434782609,8.26990352711724,42,115,127
5,1,3.7,0.759840828534237,5.22429906542056,10.3214684168666,38,107,127
1,2,3.7,0.724661823410706,3.66666666666667,7.09459888459759,47,120,127
2,2,3.7,0.728613800642052,3.56666666666667,7.02139587261679,48,120,127
3,2,3.7,0.815550850979839,3.14406779661017,6.28220516179751,45,118,127
4,2,3.7,0.784251127881918,3.9375,7.70377922098721,38,112,127
5,2,3.7,0.815522036006454,4.67,8.94594880378823,32,100,127
1,3,3.7,0.842923000511416,2.87826086956522,5.75816999915168,47,115,127
2,3,3.7,0.841712385875789,2.80869565217391,5.74001969395198,50,115,127
3,3,3.7,0.851830921976979,2.78947368421053,5.63510301280396,49,114,127
4,3,3.7,0.814385535617362,3.35185185185185,6.32016174195285,41,108,127
5,3,3.7,0.792983208692708,3.72340425531915,6.94966706687634,34,94,127
1,4,3.7,0.837616645316013,3.1214953271028,6.30679799379839,43,107,127
2,4,3.7,0.839871050614985,3,6.22532866450696,46,106,127
3,4,3.7,0.835704237019316,3.07547169811321,6.28415197443027,46,106,127
4,4,3.7,0.797167945904057,3.56862745098039,6.89557971513949,40,102,127
5,4,3.7,0.796993108848911,3.6043956043956,6.71393499200901,35,91,127
1,5,3.7,0.853835511039392,2.41,5.20672641877793,47,100,127
2,5,3.7,0.859237353575266,2.36,5.2,50,100,127
3,5,3.7,0.850454337884546,2.5,5.3591044027897,49,100,127
4,5,3.7,0.79009812204009,3.07446808510638,6.13933948904132,41,94,127
5,5,3.7,0.798579554422337,3.28409090909091,6.2477268593538,36,88,127
1,6,3.7,0.844819778488527,2.51612903225806,5.35211745856933,40,93,127
2,6,3.7,0.849937413273954,2.31182795698925,5.31482001839733,48,93,127
3,6,3.7,0.84386982204966,2.48387096774194,5.46838420435613,45,93,127
4,6,3.7,0.786903734467665,3.125,6.28218983244769,37,88,127
5,6,3.7,0.793093177342511,3.26829268292683,6.35916852978783,33,82,127
1,7,3.7,0.771483836975948,3,7.57627876995032,32,85,127
2,7,3.7,0.779259208192063,2.67058823529412,7.50294059999537,41,85,127
3,7,3.7,0.762482190335581,2.86904761904762,7.68656837173347,39,84,127
4,7,3.7,0.730297784454184,3.2625,8.09243473869268,34,80,127
5,7,3.7,0.716307336536096,3.6,8.52447456836295,30,75,127
1,8,3.7,0.895500320243212,2.32051282051282,3.92722254565194,26,78,127
2,8,3.7,0.903750390276901,2,3.81385035698237,34,77,127
3,8,3.7,0.905094418439165,1.98701298701299,3.86627106499944,35,77,127
4,8,3.7,0.873726009723799,2.28169014084507,4.2888653741034,29,71,127
5,8,3.7,0.850015294582595,2.64179104477612,4.81446824453251,25,67,127
1,9,3.7,0.897847268688983,2.88732394366197,5.34315410358413,21,71,127
2,9,3.7,0.903256580091757,2.49275362318841,5.2750437871663,29,69,127
3,9,3.7,0.895072427874835,2.47761194029851,5.33084519075176,29,67,127
4,9,3.7,0.896323191952596,2.46774193548387,5.43435902977676,27,62,127
5,9,3.7,0.899750779784667,2.73684210526316,5.72467726815769,23,57,127
1,10,3.7,0.879959357504325,3.13235294117647,5.58227236041761,19,68,127
2,10,3.7,0.885677156400445,2.75757575757576,5.55686853171711,28,66,127
3,10,3.7,0.882714098294238,2.78125,5.60412794286497,26,64,127
4,10,3.7,0.889150432479359,2.61666666666667,5.59612961489159,26,60,127
5,10,3.7,0.899749902140439,2.81818181818182,5.86360112744874,23,55,127
1,11,3.7,0.816055295252916,2.74603174603175,4.26688987511386,15,63,127
2,11,3.7,0.835746733848606,2.18333333333333,4.02285139339416,24,60,127
3,11,3.7,0.82477592973502,2.38333333333333,4.22492603485552,23,60,127
4,11,3.7,0.833943747904981,2.23214285714286,4.16833300013327,23,56,127
5,11,3.7,0.855548254200612,2.32,4.35430821141545,21,50,127
1,12,3.7,0.881806713788322,2.3,3.22490309931942,16,60,127
2,12,3.7,0.918928382002801,1.625,2.52487623459052,23,56,127
3,12,3.7,0.901451132017742,1.78181818181818,2.73695251893581,21,55,127
4,12,3.7,0.916813122838112,1.74509803921569,2.71885212226504,21,51,127
5,12,3.7,0.932412822450455,1.76595744680851,2.81712090843932,20,47,127
1,13,3.7,0.887011912154345,2.12962962962963,3.05201815440453,20,54,127
2,13,3.7,0.905542243559596,1.56603773584906,2.64575131106459,27,53,127
3,13,3.7,0.887302401279685,1.81132075471698,2.89436668211995,24,53,127
4,13,3.7,0.916912245345451,1.53061224489796,2.52740085899345,24,49,127
5,13,3.7,0.927123069582819,1.76744186046512,2.88540835850817,20,43,127
1,14,3.7,0.895976421150477,2.09090909090909,2.80421760276131,14,44,127
2,14,3.7,0.914136310105311,1.48837209302326,2.30267791525331,20,43,127
3,14,3.7,0.886209707434368,1.66666666666667,2.56347977784662,18,42,127
4,14,3.7,0.914873934257599,1.43589743589744,2.23032710030591,18,39,127
5,14,3.7,0.919740099773966,1.67647058823529,2.70620202715258,15,34,127
1,15,3.7,0.851758864816305,2.38095238095238,3.30223589477825,12,42,127
2,15,3.7,0.88167814414883,1.70731707317073,2.69597712952592,18,41,127
3,15,3.7,0.888089628713404,1.725,2.65988721565408,16,40,127
4,15,3.7,0.915951003452742,1.55263157894737,2.38967075468347,16,38,127
5,15,3.7,0.942608533324334,1.41176470588235,2.15570378844808,15,34,127
1,1,3.8,0.590933737571106,5.34126984126984,9.0118968987825,31,126,127
2,1,3.8,0.644812115796515,4.088,8.25445334349889,47,125,127
3,1,3.8,0.845258102244357,3.10483870967742,5.81363802595021,47,124,127
4,1,3.8,0.782594248188262,4.4695652173913,8.29038206493577,40,115,127
5,1,3.8,0.76066750727976,5.30841121495327,10.339110032381,36,107,127
1,2,3.8,0.746773620743819,3.47863247863248,6.45364801097586,45,117,127
2,2,3.8,0.751580898887848,3.37606837606838,6.37100805130111,46,117,127
3,2,3.8,0.832496810450267,3.06086956521739,5.66146393727307,43,115,127
4,2,3.8,0.797412507662445,3.62962962962963,6.82180599526526,37,108,127
5,2,3.8,0.824243834930712,4.26041666666667,8.04350151778855,31,96,127
1,3,3.8,0.843420206622937,2.85585585585586,5.8038508496243,48,111,127
2,3,3.8,0.842869714517719,2.8018018018018,5.78830756823655,50,111,127
3,3,3.8,0.855522959266326,2.75675675675676,5.65526144240759,50,111,127
4,3,3.8,0.82979108958092,3.25714285714286,6.05844550233489,41,105,127
5,3,3.8,0.809114692508092,3.62637362637363,6.69590657306125,34,91,127
1,4,3.8,0.84306419184038,3.03809523809524,6.16055037739169,43,105,127
2,4,3.8,0.845569564886084,2.98095238095238,6.15126777486521,46,105,127
3,4,3.8,0.841437804343205,3.05714285714286,6.21135672626781,46,105,127
4,4,3.8,0.803299986634084,3.55445544554455,6.83250820100728,40,101,127
5,4,3.8,0.80438167909899,3.61111111111111,6.66916619809237,35,90,127
1,5,3.8,0.843761908407269,2.68041237113402,5.5649862681725,42,97,127
2,5,3.8,0.850294796650931,2.60824742268041,5.55478803403809,46,97,127
3,5,3.8,0.844515758798819,2.78350515463918,5.65685424949238,44,97,127
4,5,3.8,0.786350459118245,3.31521739130435,6.39208069819006,38,92,127
5,5,3.8,0.792319254421666,3.46511627906977,6.47176335554944,34,86,127
1,6,3.8,0.879960645819425,2.30337078651685,4.37690568447465,37,89,127
2,6,3.8,0.885584297045905,2.1123595505618,4.36533844911032,46,89,127
3,6,3.8,0.87804899519565,2.25842696629214,4.54811974978968,44,89,127
4,6,3.8,0.816317250169387,2.8,5.40587915253058,38,85,127
5,6,3.8,0.716396400585648,3.56962025316456,8.52694908859515,34,79,127
1,7,3.8,0.772026832326569,3.04878048780488,7.7065065952375,29,82,127
2,7,3.8,0.778234080114933,2.73170731707317,7.64135092129913,38,82,127
3,7,3.8,0.762433609445424,2.93827160493827,7.82998352331016,36,81,127
4,7,3.8,0.73018791146342,3.35064935064935,8.25093461844912,31,77,127
5,7,3.8,0.715694598593906,3.70833333333333,8.70264966036845,27,72,127
1,8,3.8,0.90092962497558,2.42465753424658,4.03240300225594,22,73,127
2,8,3.8,0.908785356561637,2.08219178082192,3.91694597274773,31,73,127
3,8,3.8,0.906669828772031,2,3.89444048184931,32,72,127
4,8,3.8,0.892180140083349,2.10606060606061,3.99051906701903,27,66,127
5,8,3.8,0.86678404030897,2.48387096774194,4.57553099333484,23,62,127
1,9,3.8,0.895606721425847,3.08695652173913,5.5547342388064,19,69,127
2,9,3.8,0.901367283778501,2.70588235294118,5.45839881714948,27,68,127
3,9,3.8,0.899444935028814,2.55384615384615,5.35795598224662,27,65,127
4,9,3.8,0.897357637472255,2.68852459016393,5.60152204140338,25,61,127
5,9,3.8,0.900535796688605,2.92982456140351,5.85047606400014,22,57,127
1,10,3.8,0.797765615601271,2.78688524590164,4.60220902055224,17,61,127
2,10,3.8,0.852675679761886,2.22413793103448,4.09583472188094,24,58,127
3,10,3.8,0.845978941615785,2.37931034482759,4.25076058103034,23,58,127
4,10,3.8,0.860380262960119,2.18181818181818,4.15604707296817,24,55,127
5,10,3.8,0.861796451875277,2.41176470588235,4.39919778783253,21,51,127
1,11,3.8,0.825400734067513,2.6140350877193,4.10177539652146,14,57,127
2,11,3.8,0.842026388046031,2.16666666666667,3.97911212877111,22,54,127
3,11,3.8,0.815812034916005,2.48148148148148,4.2687494916219,20,54,127
4,11,3.8,0.825168015489048,2.35294117647059,4.334087415534,21,51,127
5,11,3.8,0.846071224465464,2.42553191489362,4.50531600894161,20,47,127
1,12,3.8,0.854720956755026,2.25925925925926,3.25462633686151,16,54,127
2,12,3.8,0.863967743520744,1.82352941176471,3,22,51,127
3,12,3.8,0.84003730487309,2,3.20624390837628,20,50,127
4,12,3.8,0.896890092399522,1.76086956521739,2.79362628604596,20,46,127
5,12,3.8,0.921665979322862,1.74418604651163,2.87329322441835,20,43,127
1,13,3.8,0.872585887354673,1.97826086956522,2.84757715473592,17,46,127
2,13,3.8,0.886773753466068,1.47826086956522,2.52810291480115,24,46,127
3,13,3.8,0.860972041197649,1.73333333333333,2.82055944017416,21,45,127
4,13,3.8,0.89296931820808,1.52380952380952,2.56347977784662,21,42,127
5,13,3.8,0.913814872472447,1.67567567567568,2.76072845850903,18,37,127
1,14,3.8,0.863422546242533,2.1219512195122,3.04037866704534,14,41,127
2,14,3.8,0.882429745152343,1.675,2.77938842193746,19,40,127
3,14,3.8,0.863720971584719,1.97435897435897,3.09258832761533,16,39,127
4,14,3.8,0.903367895983947,1.75,2.84312035153866,16,36,127
5,14,3.8,0.931513480945347,1.625,2.69258240356725,15,32,127
1,15,3.8,0.821456978791596,2.40540540540541,3.3166247903554,11,37,127
2,15,3.8,0.864948002370309,1.55555555555556,2.60341655863555,17,36,127
3,15,3.8,0.854842087947122,1.73529411764706,2.88505275718915,15,34,127
4,15,3.8,0.891696921903893,1.53125,2.60408333199996,15,32,127
5,15,3.8,0.930364454186068,1.35714285714286,2.37546987833084,14,28,127
1,1,3.9,0.589963556909713,5.37301587301587,8.99426625116387,28,126,127
2,1,3.9,0.641380875647191,4.16,8.26462340339837,45,125,127
3,1,3.9,0.858893015330988,3.01612903225806,5.63829074992104,46,124,127
4,1,3.9,0.796687120398587,4.5304347826087,8.32962236212736,38,115,127
5,1,3.9,0.763484966542866,5.48598130841122,10.4447813736777,34,107,127
1,2,3.9,0.739705221435045,3.54700854700855,6.70820393249937,43,117,127
2,2,3.9,0.738993162126749,3.52991452991453,6.70565522270657,44,117,127
3,2,3.9,0.815076781264039,3.26086956521739,6.10986372864475,41,115,127
4,2,3.9,0.79111653404311,3.64485981308411,6.70890049072071,35,107,127
5,2,3.9,0.827531697735688,4.12765957446809,7.66034275106733,30,94,127
1,3,3.9,0.837295136349989,3.19090909090909,6.60234118255858,48,110,127
2,3,3.9,0.836723994742184,3.13636363636364,6.58855757424119,50,110,127
3,3,3.9,0.832556886918218,3.23636363636364,6.64830805543786,49,110,127
4,3,3.9,0.81012803545762,3.76923076923077,7.04791294803483,40,104,127
5,3,3.9,0.806682582501895,3.76666666666667,6.84673482601581,33,90,127
1,4,3.9,0.869974343723944,2.69607843137255,5.25151705439,42,102,127
2,4,3.9,0.87302041888259,2.61764705882353,5.23656076327306,46,102,127
3,4,3.9,0.868554437975745,2.72549019607843,5.31737809488112,45,102,127
4,4,3.9,0.825661041301464,3.22448979591837,6.01698276818648,39,98,127
5,4,3.9,0.831059272874412,3.24137931034483,5.70943965284031,34,87,127
1,5,3.9,0.838468328037958,2.68421052631579,5.64847440977604,42,95,127
2,5,3.9,0.842268675113333,2.6,5.63354613944567,46,95,127
3,5,3.9,0.836241615978744,2.77894736842105,5.73631093629824,44,95,127
4,5,3.9,0.785897931330475,3.31868131868132,6.45355341252799,38,91,127
5,5,3.9,0.79183140854658,3.47058823529412,6.53767362833204,34,85,127
1,6,3.9,0.774739850172577,2.71764705882353,7.56851061578013,39,85,127
2,6,3.9,0.776362183558302,2.62352941176471,7.57783144519359,44,85,127
3,6,3.9,0.769558741319289,2.84705882352941,7.70790274367044,41,85,127
4,6,3.9,0.721339524571511,3.39506172839506,8.37176324038649,36,81,127
5,6,3.9,0.72535795039265,3.57333333333333,8.57904423581089,32,75,127
1,7,3.9,0.766623095605648,2.92207792207792,7.80858668223808,28,77,127
2,7,3.9,0.773567355004076,2.58441558441558,7.74009631135756,37,77,127
3,7,3.9,0.76390876153478,2.8961038961039,7.9208749352745,34,77,127
4,7,3.9,0.734757036384146,3.17808219178082,8.3107456434838,31,73,127
5,7,3.9,0.72010935999571,3.54411764705882,8.78919791562347,27,68,127
1,8,3.9,0.896616521866884,2.50724637681159,4.25117204640273,22,69,127
2,8,3.9,0.902194063642977,2.20289855072464,4.14589022974577,30,69,127
3,8,3.9,0.899403669177274,2.17647058823529,4.15508193449334,30,68,127
4,8,3.9,0.883529800903597,2.30645161290323,4.27483257548025,25,62,127
5,8,3.9,0.857568379400902,2.67796610169492,4.83630339293086,22,59,127
1,9,3.9,0.882665477908376,2.53846153846154,4.24082720522959,18,65,127
2,9,3.9,0.889973411152209,2.19047619047619,4.13655788199695,25,63,127
3,9,3.9,0.89636662504116,2.04918032786885,3.9938477277096,26,61,127
4,9,3.9,0.870318576765431,2.18965517241379,4.22839335266098,24,58,127
5,9,3.9,0.869999256684459,2.40740740740741,4.45969605341988,21,54,127
1,10,3.9,0.808012479956408,2.85245901639344,4.69740074620974,17,61,127
2,10,3.9,0.857080802089086,2.27586206896552,4.14396112350291,23,58,127
3,10,3.9,0.85232606736286,2.36206896551724,4.26493319671174,23,58,127
4,10,3.9,0.865094299433258,2.25454545454545,4.22546393364628,23,55,127
5,10,3.9,0.860349766565906,2.38,4.37035467668243,20,50,127
1,11,3.9,0.824082885391605,2.52941176470588,3.5396909137248,13,51,127
2,11,3.9,0.861651200037908,2,3.1943828249997,19,49,127
3,11,3.9,0.832269941324155,2.27083333333333,3.56779577143461,18,48,127
4,11,3.9,0.909648687904299,1.71111111111111,2.82449602190865,20,45,127
5,11,3.9,0.918872831577111,1.80952380952381,3.00792603759119,19,42,127
1,12,3.9,0.833479155879535,2.43137254901961,3.46410161513775,14,51,127
